id,nama,email,tanggal_lahir,bulan_lahir,total_belanja,kota
27045,Mikasa Ackerman,mikasa.ackerman@gmail.com,1994-06-13,6,20823874,Shibuya
27046,Kuroba Kaito,kuroba.kaito@gmail.com,1981-08-17,8,36908888,Ikebukuro
27047,Farah Nae,farah.nae@gmail.com,1993-07-25,7,33796352,Tokyo
27048,Juvia Lockser,juvia.lockser@gmail.com,1988-06-26,6,24964113,Uji
27049,Haibara Ai,haibara.ai@gmail.com,2009-05-04,5,30526421,Akihabara
27050,Oumae Kumiko,oumae.kumiko@gmail.com,2004-02-22,2,18635664,Uji
27051,Annie Leonhart,annie.leonhart@gmail.com,1991-12-08,12,1686829,Kyoto
27052,Virgilia,virgilia@gmail.com,2002-09-16,9,14941688,Yokohama
27053,Wendy Marvell,wendy.marvell@gmail.com,1983-08-18,8,33766900,Shibuya
27054,Gaap,gaap@gmail.com,1992-09-18,9,23718546,Kyoto
27055,Erwin Smith,erwin.smith@gmail.com,1991-06-27,6,45699418,Shinjuku
27056,Jean Kirstein,jean.kirstein@gmail.com,2005-09-09,9,40678059,Osaka
27057,Kato Yuko,kato.yuko@gmail.com,1985-12-09,12,11189242,Akihabara
27058,Ushiromiya Maria,ushiromiya.maria@gmail.com,1987-01-15,1,190994,Yokohama
27059,Kudo Shinichi,kudo.shinichi@gmail.com,2008-03-20,3,14368696,Osaka
27060,Annie Leonhart,annie.leonhart@gmail.com,1981-11-10,11,18480095,Kobe
27061,Chiba Kazunobu,chiba.kazunobu@gmail.com,2002-08-01,8,49320102,Uji
27062,Hirasawa Yui,hirasawa.yui@gmail.com,2005-02-10,2,31852613,Yokohama
27063,Goto Hazuki,goto.hazuki@gmail.com,1986-12-14,12,36878142,Kobe
27064,Tanaka Asuka,tanaka.asuka@gmail.com,1981-02-18,2,29616408,Rokkenjima
27065,Ushiromiya Battler,ushiromiya.battler@gmail.com,1984-09-12,9,29517848,Ikebukuro
27066,Sera Masumi,sera.masumi@gmail.com,1987-05-09,5,44312327,Sapporo
27067,Armin Arlert,armin.arlert@gmail.com,1982-02-07,2,4554739,Uji
27068,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1993-05-01,5,36260137,Sendai
27069,Tanaka Asuka,tanaka.asuka@gmail.com,1989-11-11,11,14558356,Sendai
27070,Kenny Ackerman,kenny.ackerman@gmail.com,2006-03-25,3,35923350,Kyoto
27071,Jean Kirstein,jean.kirstein@gmail.com,1981-12-20,12,28635233,Fukuoka
27072,Ushiromiya Ange,ushiromiya.ange@gmail.com,1998-10-05,10,47964870,Tokyo
27073,Kato Yuko,kato.yuko@gmail.com,2006-06-20,6,13288737,Uji
27074,Rogue Oro,rogue.oro@gmail.com,1980-10-02,10,9042321,Shinjuku
27075,Takagi Wataru,takagi.wataru@gmail.com,2000-11-22,11,32924734,Sendai
27076,Virgilia,virgilia@gmail.com,2001-01-22,1,27434720,Kobe
27077,Suzuki Jun,suzuki.jun@gmail.com,1989-12-05,12,28210821,Shinjuku
27078,Haibara Ai,haibara.ai@gmail.com,1998-09-03,9,14504736,Shinjuku
27079,Hakuba Saguru,hakuba.saguru@gmail.com,2004-12-16,12,34151807,Yokohama
27080,Toyama Kazuha,toyama.kazuha@gmail.com,1985-03-23,3,47777962,Akihabara
27081,Miyano Shiho,miyano.shiho@gmail.com,2006-11-28,11,18496084,Magnolia
27082,Shiina Mayuri,shiina.mayuri@gmail.com,1986-05-11,5,17165962,Tokyo
27083,Kisaki Eri,kisaki.eri@gmail.com,1980-11-24,11,48558571,Yokohama
27084,Kisaki Eri,kisaki.eri@gmail.com,1998-12-26,12,26386183,Shibuya
27085,Natsu Dragneel,natsu.dragneel@gmail.com,1998-06-28,6,6287656,Osaka
27086,Kisaki Eri,kisaki.eri@gmail.com,1997-02-13,2,14083148,Yokohama
27087,Hattori Heiji,hattori.heiji@gmail.com,1984-03-26,3,42950556,Nagoya
27088,Hattori Heiji,hattori.heiji@gmail.com,2001-05-27,5,19190678,Beika
27089,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1983-10-23,10,8303177,Uji
27090,Jellal Fernandes,jellal.fernandes@gmail.com,1997-02-14,2,10132306,Sapporo
27091,Natsu Dragneel,natsu.dragneel@gmail.com,1987-06-22,6,23162576,Rokkenjima
27092,Shiina Mayuri,shiina.mayuri@gmail.com,1981-12-22,12,19623595,Sapporo
27093,Oumae Kumiko,oumae.kumiko@gmail.com,1993-10-12,10,8738501,Beika
27094,Rogue Oro,rogue.oro@gmail.com,1980-07-06,7,43456086,Sendai
27095,Makise Kurisu,makise.kurisu@gmail.com,1980-05-26,5,23627179,Shibuya
27096,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,2009-05-04,5,46493219,Sendai
27097,Sera Masumi,sera.masumi@gmail.com,1993-04-19,4,35876615,Beika
27098,Suzuki Sonoko,suzuki.sonoko@gmail.com,2001-06-13,6,22058676,Tokyo
27099,Eren Yeager,eren.yeager@gmail.com,1997-05-21,5,40522131,Yokohama
27100,Mikasa Ackerman,mikasa.ackerman@gmail.com,1991-01-08,1,46008786,Hakone
27101,Gaap,gaap@gmail.com,2007-05-08,5,48011582,Rokkenjima
27102,Chiba Kazunobu,chiba.kazunobu@gmail.com,1986-07-07,7,16746798,Ikebukuro
27103,Erwin Smith,erwin.smith@gmail.com,1986-12-01,12,49576782,Yokohama
27104,Ushiromiya Eva,ushiromiya.eva@gmail.com,2005-03-06,3,18927335,Hakone
27105,Nakano Azusa,nakano.azusa@gmail.com,2003-05-06,5,32579804,Osaka
27106,Yamamura Misao,yamamura.misao@gmail.com,1986-06-18,6,43545592,Fukuoka
27107,Levy McGarden,levy.mcgarden@gmail.com,1981-06-20,6,10167281,Fukuoka
27108,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2008-04-14,4,11530947,Beika
27109,Yamamura Misao,yamamura.misao@gmail.com,1987-05-13,5,6905907,Sapporo
27110,Miyano Shiho,miyano.shiho@gmail.com,1991-09-07,9,27791321,Tokyo
27111,Eren Yeager,eren.yeager@gmail.com,1990-07-08,7,15947936,Kobe
27112,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1985-04-06,4,19453157,Ikebukuro
27113,Yoshii Junna,yoshii.junna@gmail.com,1983-12-26,12,13950441,Akihabara
27114,Jean Kirstein,jean.kirstein@gmail.com,1985-07-06,7,9410016,Tokyo
27115,Wendy Marvell,wendy.marvell@gmail.com,2009-04-11,4,18679595,Kyoto
27116,Yamamura Misao,yamamura.misao@gmail.com,1999-06-08,6,41432375,Sendai
27117,Mirajane Strauss,mirajane.strauss@gmail.com,1987-12-11,12,44950084,Sapporo
27118,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2008-06-08,6,18225272,Tokyo
27119,Elfman Strauss,elfman.strauss@gmail.com,2007-12-21,12,42107929,Fukuoka
27120,Levi Ackerman,levi.ackerman@gmail.com,2000-06-17,6,28345235,Fukuoka
27121,Rogue Oro,rogue.oro@gmail.com,2008-11-04,11,44842092,Uji
27122,Haibara Ai,haibara.ai@gmail.com,2007-05-01,5,27918270,Akihabara
27123,Kuroba Kaito,kuroba.kaito@gmail.com,1990-03-02,3,10014492,Fukuoka
27124,Zeke Yeager,zeke.yeager@gmail.com,2009-05-21,5,55709,Akihabara
27125,Edogawa Conan,edogawa.conan@gmail.com,1986-05-16,5,43251882,Tokyo
27126,Zeke Yeager,zeke.yeager@gmail.com,2003-07-13,7,3227503,Fukuoka
27127,Lucy Heartfilia,lucy.heartfilia@gmail.com,1987-06-10,6,204006,Nagoya
27128,Hashida Itaru,hashida.itaru@gmail.com,1987-10-14,10,35060568,Tokyo
27129,Oumae Kumiko,oumae.kumiko@gmail.com,2002-09-06,9,1157283,Ikebukuro
27130,Ushiromiya Maria,ushiromiya.maria@gmail.com,1992-02-20,2,42977176,Yokohama
27131,Lucy Heartfilia,lucy.heartfilia@gmail.com,1994-07-15,7,45865339,Shibuya
27132,Nakano Azusa,nakano.azusa@gmail.com,1997-01-21,1,1084917,Sendai
27133,Gaap,gaap@gmail.com,2009-03-28,3,37263012,Kyoto
27134,Yoshii Junna,yoshii.junna@gmail.com,1999-04-14,4,26042624,Shibuya
27135,Hashida Itaru,hashida.itaru@gmail.com,2005-04-05,4,10457100,Yokohama
27136,Rogue Oro,rogue.oro@gmail.com,2001-04-17,4,42364682,Hakone
27137,Nakano Azusa,nakano.azusa@gmail.com,2007-06-02,6,12451259,Yokohama
27138,Kuroba Kaito,kuroba.kaito@gmail.com,1982-09-20,9,46719791,Yokohama
27139,Juvia Lockser,juvia.lockser@gmail.com,1997-09-10,9,24429802,Tokyo
27140,Sasha Blouse,sasha.blouse@gmail.com,1981-01-06,1,17906091,Shibuya
27141,Akai Shuichi,akai.shuichi@gmail.com,2009-05-21,5,41059328,Kyoto
27142,Eren Yeager,eren.yeager@gmail.com,2004-06-21,6,35108333,Sapporo
27143,Manabe Nodoka,manabe.nodoka@gmail.com,1986-01-08,1,29677289,Sendai
27144,Hirasawa Yui,hirasawa.yui@gmail.com,1999-12-16,12,7551387,Ikebukuro
27145,Takagi Wataru,takagi.wataru@gmail.com,1992-11-12,11,24677961,Nagoya
27146,Akiyama Mio,akiyama.mio@gmail.com,2000-08-22,8,17661048,Kyoto
27147,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1998-09-25,9,37153022,Uji
27148,Reiner Braun,reiner.braun@gmail.com,1985-04-22,4,34700308,Nagoya
27149,Lisanna Strauss,lisanna.strauss@gmail.com,1987-05-03,5,42179701,Ikebukuro
27150,Nakano Azusa,nakano.azusa@gmail.com,1984-03-02,3,5289277,Shibuya
27151,Okabe Rintarou,okabe.rintarou@gmail.com,1986-12-10,12,3548133,Sapporo
27152,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1992-04-10,4,12453148,Kobe
27153,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1995-12-27,12,5412159,Tokyo
27154,Kiryuu Moeka,kiryuu.moeka@gmail.com,1999-05-22,5,3704688,Kobe
27155,Edogawa Conan,edogawa.conan@gmail.com,1991-09-28,9,23688097,Hakone
27156,Chiba Kazunobu,chiba.kazunobu@gmail.com,2001-06-13,6,25735333,Yokohama
27157,Edogawa Conan,edogawa.conan@gmail.com,1980-04-08,4,6942023,Kobe
27158,Ushiromiya Maria,ushiromiya.maria@gmail.com,1998-02-14,2,1516017,Ikebukuro
27159,Juvia Lockser,juvia.lockser@gmail.com,1998-10-26,10,27377780,Magnolia
27160,Lucy Heartfilia,lucy.heartfilia@gmail.com,1989-06-23,6,22663070,Uji
27161,Kudo Shinichi,kudo.shinichi@gmail.com,1995-06-09,6,29696767,Sendai
27162,Kousaka Reina,kousaka.reina@gmail.com,2004-07-15,7,29050350,Uji
27163,Yokomizo Jugo,yokomizo.jugo@gmail.com,1982-09-22,9,17203432,Kobe
27164,Chiba Kazunobu,chiba.kazunobu@gmail.com,1999-02-01,2,21668434,Kobe
27165,Virgilia,virgilia@gmail.com,1994-11-20,11,10994549,Nagoya
27166,Levy McGarden,levy.mcgarden@gmail.com,2003-01-13,1,23264431,Magnolia
27167,Okabe Rintarou,okabe.rintarou@gmail.com,2009-01-17,1,17322148,Sendai
27168,Amane Suzuha,amane.suzuha@gmail.com,1989-08-23,8,30613617,Kyoto
27169,Zeke Yeager,zeke.yeager@gmail.com,1999-07-01,7,27222161,Fukuoka
27170,Manabe Nodoka,manabe.nodoka@gmail.com,2006-08-27,8,37493762,Osaka
27171,Hijiri Kanade,hijiri.kanade@gmail.com,2009-09-01,9,18804225,Magnolia
27172,Jean Kirstein,jean.kirstein@gmail.com,2005-10-22,10,22807245,Sendai
27173,Ushiromiya Eva,ushiromiya.eva@gmail.com,1998-09-03,9,31880553,Tokyo
27174,Sera Masumi,sera.masumi@gmail.com,2005-04-12,4,33517920,Kyoto
27175,Hange Zoe,hange.zoe@gmail.com,1993-03-25,3,26918009,Ikebukuro
27176,Elfman Strauss,elfman.strauss@gmail.com,1999-01-26,1,40096825,Uji
27177,Kato Yuko,kato.yuko@gmail.com,1994-02-03,2,25529959,Shinjuku
27178,Okabe Rintarou,okabe.rintarou@gmail.com,1981-11-09,11,44641644,Kyoto
27179,Igneel Dragneel,igneel.dragneel@gmail.com,2004-09-04,9,15533205,Sendai
27180,Hijiri Kanade,hijiri.kanade@gmail.com,2005-11-18,11,48718063,Ikebukuro
27181,Urushibara Ruka,urushibara.ruka@gmail.com,2006-01-28,1,19679207,Tokyo
27182,Amane Suzuha,amane.suzuha@gmail.com,1986-09-03,9,48368417,Sapporo
27183,Tanaka Asuka,tanaka.asuka@gmail.com,1981-05-07,5,38086614,Ikebukuro
27184,Hirasawa Yui,hirasawa.yui@gmail.com,1994-01-23,1,14737091,Magnolia
27185,Sato Miwako,sato.miwako@gmail.com,2004-11-25,11,14858948,Akihabara
27186,Kousaka Reina,kousaka.reina@gmail.com,2002-12-18,12,29015321,Rokkenjima
27187,Kudo Shinichi,kudo.shinichi@gmail.com,1988-07-05,7,21486811,Ikebukuro
27188,Layla Heartfilia,layla.heartfilia@gmail.com,1996-05-18,5,6752838,Sapporo
27189,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,2000-12-04,12,34818962,Uji
27190,Gaap,gaap@gmail.com,1998-08-03,8,9139207,Sendai
27191,Igneel Dragneel,igneel.dragneel@gmail.com,2007-08-17,8,36770120,Yokohama
27192,Kenny Ackerman,kenny.ackerman@gmail.com,1995-10-07,10,36888711,Shinjuku
27193,Suzuki Sonoko,suzuki.sonoko@gmail.com,1991-02-10,2,47902295,Kyoto
27194,Juvia Lockser,juvia.lockser@gmail.com,1986-06-09,6,625495,Fukuoka
27195,Sting Eucliffe,sting.eucliffe@gmail.com,1997-09-20,9,38220459,Sapporo
27196,Erza Scarlet,erza.scarlet@gmail.com,2007-12-01,12,28225287,Shibuya
27197,Nakano Azusa,nakano.azusa@gmail.com,1992-04-14,4,31027933,Shinjuku
27198,Mikasa Ackerman,mikasa.ackerman@gmail.com,1989-08-27,8,29159926,Sendai
27199,Connie Springer,connie.springer@gmail.com,1980-04-03,4,50005,Osaka
27200,Levi Ackerman,levi.ackerman@gmail.com,2002-12-08,12,10391784,Shinjuku
27201,Amuro Tooru,amuro.tooru@gmail.com,1981-06-21,6,43044767,Sapporo
27202,Zeke Yeager,zeke.yeager@gmail.com,1989-09-01,9,43791695,Sapporo
27203,Ushiromiya Battler,ushiromiya.battler@gmail.com,2005-01-27,1,2961344,Osaka
27204,Akai Shuichi,akai.shuichi@gmail.com,1982-08-26,8,24523422,Uji
27205,Manabe Nodoka,manabe.nodoka@gmail.com,1994-07-16,7,3891041,Osaka
27206,Kisaki Eri,kisaki.eri@gmail.com,1997-01-19,1,36135229,Beika
27207,Zeke Yeager,zeke.yeager@gmail.com,1988-02-15,2,25814770,Akihabara
27208,Connie Springer,connie.springer@gmail.com,1981-01-26,1,32601516,Tokyo
27209,Lisanna Strauss,lisanna.strauss@gmail.com,2005-05-08,5,25235994,Magnolia
27210,Bertolt Hoover,bertolt.hoover@gmail.com,1990-03-26,3,39720988,Beika
27211,Nakano Azusa,nakano.azusa@gmail.com,2003-10-25,10,41063730,Yokohama
27212,Kawashima Sapphire,kawashima.sapphire@gmail.com,1990-09-20,9,33370034,Rokkenjima
27213,Mirajane Strauss,mirajane.strauss@gmail.com,1998-07-21,7,35816811,Sendai
27214,Kudo Shinichi,kudo.shinichi@gmail.com,2000-02-04,2,31862884,Fukuoka
27215,Historia Reiss,historia.reiss@gmail.com,2005-04-28,4,21700963,Osaka
27216,Mouri Ran,mouri.ran@gmail.com,2009-12-11,12,14328829,Ikebukuro
27217,Ushiromiya Maria,ushiromiya.maria@gmail.com,1996-03-25,3,23749109,Kobe
27218,Haibara Ai,haibara.ai@gmail.com,2008-08-11,8,21948165,Sendai
27219,Sasha Blouse,sasha.blouse@gmail.com,2002-11-22,11,32539597,Yokohama
27220,Lisanna Strauss,lisanna.strauss@gmail.com,1981-10-23,10,7997445,Rokkenjima
27221,Haibara Ai,haibara.ai@gmail.com,1986-01-26,1,14564424,Sapporo
27222,Igneel Dragneel,igneel.dragneel@gmail.com,1999-04-27,4,9180237,Hakone
27223,Ronove,ronove@gmail.com,1999-10-11,10,36132446,Magnolia
27224,Chiba Kazunobu,chiba.kazunobu@gmail.com,2001-12-10,12,8886333,Akihabara
27225,Wendy Marvell,wendy.marvell@gmail.com,2001-02-22,2,27889856,Hakone
27226,Mouri Ran,mouri.ran@gmail.com,2004-12-03,12,31883102,Shinjuku
27227,Lucy Heartfilia,lucy.heartfilia@gmail.com,2006-02-15,2,11225147,Beika
27228,Zeref Alvarez,zeref.alvarez@gmail.com,1992-07-06,7,23169722,Shibuya
27229,Kuroba Kaito,kuroba.kaito@gmail.com,2000-02-09,2,11585624,Fukuoka
27230,Annie Leonhart,annie.leonhart@gmail.com,2000-10-25,10,23234073,Beika
27231,Sting Eucliffe,sting.eucliffe@gmail.com,1984-08-17,8,9589667,Yokohama
27232,Gray Fullbuster,gray.fullbuster@gmail.com,1999-11-08,11,31756563,Nagoya
27233,Goto Hazuki,goto.hazuki@gmail.com,2005-03-22,3,33178304,Shibuya
27234,Tanaka Asuka,tanaka.asuka@gmail.com,1980-04-22,4,36634491,Kyoto
27235,Layla Heartfilia,layla.heartfilia@gmail.com,1998-12-13,12,36274119,Akihabara
27236,Kato Yuko,kato.yuko@gmail.com,1998-12-07,12,40081536,Tokyo
27237,Annie Leonhart,annie.leonhart@gmail.com,1985-12-13,12,7060396,Ikebukuro
27238,Tainaka Ritsu,tainaka.ritsu@gmail.com,1992-08-22,8,40549829,Yokohama
27239,Mirajane Strauss,mirajane.strauss@gmail.com,1992-03-13,3,12373860,Uji
27240,Armin Arlert,armin.arlert@gmail.com,2009-09-05,9,19014873,Akihabara
27241,Ushiromiya Maria,ushiromiya.maria@gmail.com,1991-09-25,9,17393336,Uji
27242,Kuroba Kaito,kuroba.kaito@gmail.com,1989-12-21,12,13124764,Kyoto
27243,Erza Scarlet,erza.scarlet@gmail.com,2007-11-26,11,3960730,Shinjuku
27244,Levi Ackerman,levi.ackerman@gmail.com,2001-02-19,2,24997864,Kyoto
27245,Makise Kurisu,makise.kurisu@gmail.com,1992-01-16,1,43845159,Tokyo
27246,Hashida Itaru,hashida.itaru@gmail.com,1980-11-25,11,36788850,Tokyo
27247,Mirajane Strauss,mirajane.strauss@gmail.com,2004-12-26,12,37586003,Magnolia
27248,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2000-08-23,8,42083064,Shinjuku
27249,Virgilia,virgilia@gmail.com,1991-12-08,12,43230357,Tokyo
27250,Kuroba Kaito,kuroba.kaito@gmail.com,2003-03-23,3,42796579,Shinjuku
27251,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1982-08-27,8,25576788,Uji
27252,Kawashima Sapphire,kawashima.sapphire@gmail.com,1996-05-08,5,29720538,Magnolia
27253,Yoshii Junna,yoshii.junna@gmail.com,1983-07-11,7,8682360,Nagoya
27254,Shiina Mayuri,shiina.mayuri@gmail.com,1988-07-06,7,39917105,Yokohama
27255,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1994-08-12,8,6621815,Shibuya
27256,Takagi Wataru,takagi.wataru@gmail.com,1988-10-07,10,38108958,Kyoto
27257,Edogawa Conan,edogawa.conan@gmail.com,2002-09-12,9,32439004,Akihabara
27258,Takagi Wataru,takagi.wataru@gmail.com,2006-11-23,11,34544879,Sendai
27259,Ushiromiya Ange,ushiromiya.ange@gmail.com,1987-08-10,8,15641365,Sendai
27260,Ushiromiya Ange,ushiromiya.ange@gmail.com,1994-08-15,8,49441579,Fukuoka
27261,Hashida Itaru,hashida.itaru@gmail.com,2007-12-13,12,36144747,Kobe
27262,Levy McGarden,levy.mcgarden@gmail.com,1988-10-24,10,42613356,Magnolia
27263,Shiina Mayuri,shiina.mayuri@gmail.com,1989-07-03,7,36639009,Beika
27264,Amane Suzuha,amane.suzuha@gmail.com,1987-05-06,5,14677675,Akihabara
27265,Hashida Itaru,hashida.itaru@gmail.com,1989-07-13,7,18327560,Rokkenjima
27266,Sasha Blouse,sasha.blouse@gmail.com,2007-09-18,9,11142531,Ikebukuro
27267,Bertolt Hoover,bertolt.hoover@gmail.com,1991-06-15,6,18045614,Nagoya
27268,Ronove,ronove@gmail.com,2007-11-02,11,10994389,Fukuoka
27269,Gray Fullbuster,gray.fullbuster@gmail.com,1999-08-01,8,41314691,Sapporo
27270,Edogawa Conan,edogawa.conan@gmail.com,1986-09-23,9,36679001,Hakone
27271,Annie Leonhart,annie.leonhart@gmail.com,1984-08-02,8,30318755,Kobe
27272,Rogue Oro,rogue.oro@gmail.com,1982-09-28,9,40079040,Ikebukuro
27273,Virgilia,virgilia@gmail.com,1987-01-20,1,29444636,Ikebukuro
27274,Elfman Strauss,elfman.strauss@gmail.com,2002-01-11,1,12846532,Shinjuku
27275,Elfman Strauss,elfman.strauss@gmail.com,2000-03-05,3,45394500,Sendai
27276,Mouri Ran,mouri.ran@gmail.com,1980-03-20,3,39533012,Beika
27277,Haibara Ai,haibara.ai@gmail.com,2006-07-25,7,14041681,Yokohama
27278,Annie Leonhart,annie.leonhart@gmail.com,1994-11-17,11,15184332,Akihabara
27279,Kiryuu Moeka,kiryuu.moeka@gmail.com,1989-05-01,5,40119330,Hakone
27280,Zeref Alvarez,zeref.alvarez@gmail.com,1980-01-01,1,31256375,Ikebukuro
27281,Wendy Marvell,wendy.marvell@gmail.com,1990-10-13,10,1030915,Hakone
27282,Hakuba Saguru,hakuba.saguru@gmail.com,2008-07-05,7,46861129,Magnolia
27283,Kousaka Reina,kousaka.reina@gmail.com,2005-03-25,3,29539263,Fukuoka
27284,Sasha Blouse,sasha.blouse@gmail.com,1997-06-10,6,21266003,Kobe
27285,Rogue Oro,rogue.oro@gmail.com,1991-02-05,2,43849068,Hakone
27286,Erza Scarlet,erza.scarlet@gmail.com,2007-07-03,7,358927,Ikebukuro
27287,Kuroba Kaito,kuroba.kaito@gmail.com,2000-12-01,12,27884042,Kyoto
27288,Hashida Itaru,hashida.itaru@gmail.com,1988-05-21,5,15761444,Fukuoka
27289,Megure Juzo,megure.juzo@gmail.com,1980-05-06,5,22285388,Uji
27290,Chiba Kazunobu,chiba.kazunobu@gmail.com,2002-10-17,10,24950773,Akihabara
27291,Sting Eucliffe,sting.eucliffe@gmail.com,2002-05-16,5,23604137,Shinjuku
27292,Yamamura Misao,yamamura.misao@gmail.com,2002-10-10,10,49339900,Tokyo
27293,Yokomizo Jugo,yokomizo.jugo@gmail.com,2002-12-28,12,44581024,Kyoto
27294,Zeref Alvarez,zeref.alvarez@gmail.com,1997-07-24,7,710195,Shinjuku
27295,Kiryuu Moeka,kiryuu.moeka@gmail.com,1988-11-12,11,39976899,Kyoto
27296,Lisanna Strauss,lisanna.strauss@gmail.com,1997-04-11,4,23065298,Osaka
27297,Hijiri Kanade,hijiri.kanade@gmail.com,1994-03-01,3,2973838,Magnolia
27298,Ushiromiya Eva,ushiromiya.eva@gmail.com,1999-11-10,11,21010386,Sapporo
27299,Hange Zoe,hange.zoe@gmail.com,1983-01-08,1,48260960,Hakone
27300,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1991-07-14,7,151365,Kobe
27301,Tainaka Ritsu,tainaka.ritsu@gmail.com,1987-09-27,9,13020140,Akihabara
27302,Mouri Ran,mouri.ran@gmail.com,2000-11-08,11,5914776,Akihabara
27303,Edogawa Conan,edogawa.conan@gmail.com,1986-07-16,7,21146445,Rokkenjima
27304,Bertolt Hoover,bertolt.hoover@gmail.com,1997-02-04,2,38769545,Nagoya
27305,Kiryuu Moeka,kiryuu.moeka@gmail.com,1990-11-04,11,23212309,Yokohama
27306,Tainaka Ritsu,tainaka.ritsu@gmail.com,1993-05-05,5,45035961,Rokkenjima
27307,Kasashima Nozomi,kasashima.nozomi@gmail.com,1980-11-28,11,14323646,Ikebukuro
27308,Juvia Lockser,juvia.lockser@gmail.com,1998-10-28,10,3993577,Sapporo
27309,Chiba Kazunobu,chiba.kazunobu@gmail.com,1986-01-01,1,38982295,Sapporo
27310,Historia Reiss,historia.reiss@gmail.com,1980-09-14,9,44920464,Rokkenjima
27311,Hange Zoe,hange.zoe@gmail.com,1980-02-21,2,49661737,Akihabara
27312,Ushiromiya Eva,ushiromiya.eva@gmail.com,1988-05-10,5,42856961,Ikebukuro
27313,Yamamura Misao,yamamura.misao@gmail.com,1992-01-07,1,28432068,Sendai
27314,Hashida Itaru,hashida.itaru@gmail.com,2001-08-26,8,38840476,Fukuoka
27315,Levi Ackerman,levi.ackerman@gmail.com,1987-06-18,6,22547601,Fukuoka
27316,Levi Ackerman,levi.ackerman@gmail.com,1994-01-09,1,5833815,Shinjuku
27317,Akiyama Mio,akiyama.mio@gmail.com,1998-10-19,10,28854850,Rokkenjima
27318,Lucy Heartfilia,lucy.heartfilia@gmail.com,1992-02-19,2,7281492,Ikebukuro
27319,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1985-09-08,9,997186,Magnolia
27320,Kawashima Sapphire,kawashima.sapphire@gmail.com,1983-06-11,6,39450427,Kobe
27321,Yokomizo Jugo,yokomizo.jugo@gmail.com,1998-01-12,1,37492936,Beika
27322,Kenny Ackerman,kenny.ackerman@gmail.com,1980-10-16,10,1498894,Sendai
27323,Hakuba Saguru,hakuba.saguru@gmail.com,1990-10-12,10,43947720,Tokyo
27324,Sato Miwako,sato.miwako@gmail.com,1987-11-10,11,21478458,Shibuya
27325,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1993-06-14,6,15897261,Shibuya
27326,Saito Sumire,saito.sumire@gmail.com,2002-11-01,11,13690183,Osaka
27327,Kawashima Sapphire,kawashima.sapphire@gmail.com,1987-04-21,4,46056294,Osaka
27328,Virgilia,virgilia@gmail.com,2001-02-15,2,48398380,Shibuya
27329,Yamamura Misao,yamamura.misao@gmail.com,1985-11-03,11,43271744,Sapporo
27330,Kato Yuko,kato.yuko@gmail.com,2009-02-26,2,38681258,Tokyo
27331,Sasha Blouse,sasha.blouse@gmail.com,2006-07-27,7,27220447,Beika
27332,Kato Yuko,kato.yuko@gmail.com,2005-08-17,8,7251003,Nagoya
27333,Miyano Shiho,miyano.shiho@gmail.com,2002-07-13,7,10555992,Sapporo
27334,Hange Zoe,hange.zoe@gmail.com,2008-08-11,8,33290515,Hakone
27335,Mirajane Strauss,mirajane.strauss@gmail.com,1981-01-06,1,48426793,Shinjuku
27336,Miyano Shiho,miyano.shiho@gmail.com,2004-02-18,2,7104199,Kobe
27337,Miyano Shiho,miyano.shiho@gmail.com,1983-09-22,9,23510177,Yokohama
27338,Kuroba Kaito,kuroba.kaito@gmail.com,1993-03-04,3,6002069,Kobe
27339,Hange Zoe,hange.zoe@gmail.com,2004-11-05,11,47046129,Sendai
27340,Ronove,ronove@gmail.com,1994-05-02,5,9896094,Uji
27341,Wendy Marvell,wendy.marvell@gmail.com,2004-08-02,8,8236273,Uji
27342,Urushibara Ruka,urushibara.ruka@gmail.com,1994-03-22,3,22459230,Uji
27343,Mouri Ran,mouri.ran@gmail.com,1992-01-22,1,44382674,Fukuoka
27344,Lisanna Strauss,lisanna.strauss@gmail.com,1990-04-27,4,37587392,Shinjuku
27345,Kenny Ackerman,kenny.ackerman@gmail.com,2002-11-10,11,40556254,Osaka
27346,Urushibara Ruka,urushibara.ruka@gmail.com,1988-12-01,12,31394967,Uji
27347,Urushibara Ruka,urushibara.ruka@gmail.com,1998-07-24,7,4412419,Shinjuku
27348,Takagi Wataru,takagi.wataru@gmail.com,2002-03-03,3,31387354,Hakone
27349,Amane Suzuha,amane.suzuha@gmail.com,2005-12-18,12,23587152,Yokohama
