id,nama,email,tanggal_lahir,bulan_lahir,total_belanja,kota
24572,Zeref Alvarez,zeref.alvarez@gmail.com,2004-04-22,4,29881453,Nagoya
24573,Kawashima Sapphire,kawashima.sapphire@gmail.com,2009-02-12,2,47873990,Ikebukuro
24574,Levy McGarden,levy.mcgarden@gmail.com,2008-05-04,5,14182317,Hakone
24575,Oumae Kumiko,oumae.kumiko@gmail.com,2009-07-27,7,29707046,Shibuya
24576,Zeref Alvarez,zeref.alvarez@gmail.com,2009-01-04,1,31777278,Hakone
24577,Tainaka Ritsu,tainaka.ritsu@gmail.com,2000-12-02,12,17621288,Yokohama
24578,Urushibara Ruka,urushibara.ruka@gmail.com,2007-03-12,3,40617154,Ikebukuro
24579,Levi Ackerman,levi.ackerman@gmail.com,2003-11-26,11,36121983,Ikebukuro
24580,Amuro Tooru,amuro.tooru@gmail.com,2002-09-21,9,39897559,Sendai
24581,Hange Zoe,hange.zoe@gmail.com,2000-08-13,8,9677453,Hakone
24582,Oumae Kumiko,oumae.kumiko@gmail.com,1995-05-11,5,18298519,Uji
24583,Sasha Blouse,sasha.blouse@gmail.com,2000-08-21,8,19139577,Osaka
24584,Edogawa Conan,edogawa.conan@gmail.com,2005-11-01,11,38130525,Kyoto
24585,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2001-01-19,1,38108730,Rokkenjima
24586,Tanaka Asuka,tanaka.asuka@gmail.com,2009-10-20,10,46310593,Osaka
24587,Chiba Kazunobu,chiba.kazunobu@gmail.com,1995-09-16,9,46843532,Tokyo
24588,Oumae Kumiko,oumae.kumiko@gmail.com,2003-07-12,7,46230222,Fukuoka
24589,Erwin Smith,erwin.smith@gmail.com,1997-05-06,5,1865549,Fukuoka
24590,Amuro Tooru,amuro.tooru@gmail.com,2003-05-16,5,9922287,Akihabara
24591,Layla Heartfilia,layla.heartfilia@gmail.com,1999-07-06,7,26263134,Fukuoka
24592,Levi Ackerman,levi.ackerman@gmail.com,2008-07-24,7,49973679,Rokkenjima
24593,Suzuki Sonoko,suzuki.sonoko@gmail.com,2007-07-17,7,4136548,Yokohama
24594,Nakano Azusa,nakano.azusa@gmail.com,2004-01-20,1,11816939,Beika
24595,Hange Zoe,hange.zoe@gmail.com,2000-10-18,10,2236979,Ikebukuro
24596,Gray Fullbuster,gray.fullbuster@gmail.com,1995-09-03,9,46612979,Kobe
24597,Lisanna Strauss,lisanna.strauss@gmail.com,2002-02-06,2,47080307,Kyoto
24598,Zeke Yeager,zeke.yeager@gmail.com,1999-05-22,5,40235484,Osaka
24599,Megure Juzo,megure.juzo@gmail.com,2003-06-27,6,1134702,Sendai
24600,Akai Shuichi,akai.shuichi@gmail.com,1998-04-05,4,38735101,Shinjuku
24601,Bertolt Hoover,bertolt.hoover@gmail.com,1999-12-19,12,3987312,Fukuoka
24602,Chiba Kazunobu,chiba.kazunobu@gmail.com,1996-06-18,6,13063382,Magnolia
24603,Historia Reiss,historia.reiss@gmail.com,1996-06-15,6,20617299,Kobe
24604,Kato Yuko,kato.yuko@gmail.com,1999-02-05,2,2851733,Shinjuku
24605,Hijiri Kanade,hijiri.kanade@gmail.com,2008-06-27,6,22902971,Yokohama
24606,Hange Zoe,hange.zoe@gmail.com,2003-07-02,7,38961855,Sapporo
24607,Oumae Kumiko,oumae.kumiko@gmail.com,2001-11-09,11,3807813,Nagoya
24608,Sting Eucliffe,sting.eucliffe@gmail.com,1998-04-15,4,12071031,Rokkenjima
24609,Mikasa Ackerman,mikasa.ackerman@gmail.com,1996-06-18,6,17691868,Fukuoka
24610,Mouri Ran,mouri.ran@gmail.com,2006-02-19,2,2740422,Beika
24611,Farah Nae,farah.nae@gmail.com,2005-03-11,3,2626694,Ikebukuro
24612,Bertolt Hoover,bertolt.hoover@gmail.com,2001-08-09,8,38531941,Tokyo
24613,Layla Heartfilia,layla.heartfilia@gmail.com,2004-09-22,9,36598302,Kyoto
24614,Jellal Fernandes,jellal.fernandes@gmail.com,1995-11-18,11,12342368,Tokyo
24615,Connie Springer,connie.springer@gmail.com,2004-01-15,1,18684429,Kobe
24616,Wendy Marvell,wendy.marvell@gmail.com,2004-01-24,1,30139323,Beika
24617,Kiryuu Moeka,kiryuu.moeka@gmail.com,2001-11-25,11,17192072,Kobe
24618,Makise Kurisu,makise.kurisu@gmail.com,2000-12-13,12,19737491,Shibuya
24619,Yokomizo Jugo,yokomizo.jugo@gmail.com,2003-04-26,4,5182976,Tokyo
24620,Kasashima Nozomi,kasashima.nozomi@gmail.com,2005-09-11,9,48957420,Fukuoka
24621,Bertolt Hoover,bertolt.hoover@gmail.com,2003-12-17,12,12200051,Uji
24622,Rogue Oro,rogue.oro@gmail.com,2000-09-22,9,24002942,Sapporo
24623,Zeref Alvarez,zeref.alvarez@gmail.com,2008-06-04,6,27779962,Fukuoka
24624,Goto Hazuki,goto.hazuki@gmail.com,2001-06-27,6,11468553,Beika
24625,Kenny Ackerman,kenny.ackerman@gmail.com,2007-11-04,11,32770896,Akihabara
24626,Suzuki Sonoko,suzuki.sonoko@gmail.com,2004-06-28,6,28768345,Kyoto
24627,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1999-02-04,2,21898530,Yokohama
24628,Megure Juzo,megure.juzo@gmail.com,2004-06-24,6,18342971,Nagoya
24629,Megure Juzo,megure.juzo@gmail.com,1996-10-26,10,22489283,Kobe
24630,Urushibara Ruka,urushibara.ruka@gmail.com,2009-12-12,12,13861642,Akihabara
24631,Levy McGarden,levy.mcgarden@gmail.com,1997-11-05,11,4660663,Uji
24632,Virgilia,virgilia@gmail.com,2006-05-15,5,17144898,Rokkenjima
24633,Eren Yeager,eren.yeager@gmail.com,2004-07-11,7,44715919,Shibuya
24634,Akiyama Mio,akiyama.mio@gmail.com,2001-05-22,5,11930854,Uji
24635,Ushiromiya Ange,ushiromiya.ange@gmail.com,2000-05-09,5,8026435,Rokkenjima
24636,Kisaki Eri,kisaki.eri@gmail.com,2001-10-26,10,39244153,Hakone
24637,Amuro Tooru,amuro.tooru@gmail.com,2001-02-15,2,7289054,Shibuya
24638,Kisaki Eri,kisaki.eri@gmail.com,1999-03-15,3,20291388,Tokyo
24639,Historia Reiss,historia.reiss@gmail.com,2005-10-23,10,42919592,Magnolia
24640,Sting Eucliffe,sting.eucliffe@gmail.com,2003-05-10,5,25807968,Magnolia
24641,Hattori Heiji,hattori.heiji@gmail.com,2000-08-14,8,16366949,Ikebukuro
24642,Yokomizo Jugo,yokomizo.jugo@gmail.com,2001-08-11,8,34895623,Tokyo
24643,Tainaka Ritsu,tainaka.ritsu@gmail.com,2005-02-12,2,28486195,Uji
24644,Juvia Lockser,juvia.lockser@gmail.com,2009-10-08,10,4462359,Kyoto
24645,Oumae Kumiko,oumae.kumiko@gmail.com,1996-07-17,7,2133620,Shibuya
24646,Ushiromiya Battler,ushiromiya.battler@gmail.com,2005-11-28,11,2077108,Sapporo
24647,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2003-09-26,9,12717912,Rokkenjima
24648,Amuro Tooru,amuro.tooru@gmail.com,2006-09-06,9,37088853,Rokkenjima
24649,Lucy Heartfilia,lucy.heartfilia@gmail.com,2009-02-14,2,48746873,Kobe
24650,Sting Eucliffe,sting.eucliffe@gmail.com,2007-09-28,9,9242506,Beika
24651,Suzuki Jun,suzuki.jun@gmail.com,2000-05-26,5,12060731,Shinjuku
24652,Saito Sumire,saito.sumire@gmail.com,2000-06-28,6,463913,Kobe
24653,Shiina Mayuri,shiina.mayuri@gmail.com,1995-12-13,12,45257224,Osaka
24654,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1999-11-27,11,23746803,Beika
24655,Kiryuu Moeka,kiryuu.moeka@gmail.com,1999-08-19,8,38511461,Sendai
24656,Connie Springer,connie.springer@gmail.com,2004-07-04,7,29254483,Kobe
24657,Toyama Kazuha,toyama.kazuha@gmail.com,2000-12-05,12,20263198,Shibuya
24658,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1999-02-07,2,45029534,Osaka
24659,Toyama Kazuha,toyama.kazuha@gmail.com,1996-10-15,10,40823192,Kyoto
24660,Saito Sumire,saito.sumire@gmail.com,2008-02-07,2,44961490,Shibuya
24661,Armin Arlert,armin.arlert@gmail.com,2003-11-15,11,17995165,Beika
24662,Goto Hazuki,goto.hazuki@gmail.com,1998-11-18,11,40258365,Shibuya
24663,Connie Springer,connie.springer@gmail.com,2005-11-05,11,18477842,Hakone
24664,Jellal Fernandes,jellal.fernandes@gmail.com,1997-03-20,3,12965132,Kobe
24665,Yoshii Junna,yoshii.junna@gmail.com,2001-07-01,7,28210737,Magnolia
24666,Reiner Braun,reiner.braun@gmail.com,2009-05-09,5,8881850,Yokohama
24667,Gray Fullbuster,gray.fullbuster@gmail.com,1995-12-22,12,44677478,Beika
24668,Hakuba Saguru,hakuba.saguru@gmail.com,1999-03-07,3,2943257,Kobe
24669,Natsu Dragneel,natsu.dragneel@gmail.com,2002-05-09,5,34121888,Rokkenjima
24670,Kuroba Kaito,kuroba.kaito@gmail.com,1998-09-16,9,11868968,Osaka
24671,Mouri Ran,mouri.ran@gmail.com,1996-04-13,4,3810072,Akihabara
24672,Yoshii Junna,yoshii.junna@gmail.com,1997-06-20,6,41669632,Beika
24673,Mirajane Strauss,mirajane.strauss@gmail.com,1996-01-06,1,44514407,Shinjuku
24674,Manabe Nodoka,manabe.nodoka@gmail.com,2007-02-26,2,4138642,Kyoto
24675,Tainaka Ritsu,tainaka.ritsu@gmail.com,2001-03-10,3,26484628,Magnolia
24676,Kousaka Reina,kousaka.reina@gmail.com,2008-10-12,10,16291805,Osaka
24677,Akai Shuichi,akai.shuichi@gmail.com,1996-01-03,1,27937581,Tokyo
24678,Kenny Ackerman,kenny.ackerman@gmail.com,1998-11-07,11,46056232,Tokyo
24679,Kuroba Kaito,kuroba.kaito@gmail.com,2009-06-05,6,3979922,Shibuya
24680,Erza Scarlet,erza.scarlet@gmail.com,1997-10-11,10,1111699,Yokohama
24681,Nakano Azusa,nakano.azusa@gmail.com,1996-12-14,12,12500780,Rokkenjima
24682,Kiryuu Moeka,kiryuu.moeka@gmail.com,2002-11-11,11,8509015,Tokyo
24683,Armin Arlert,armin.arlert@gmail.com,2006-11-09,11,32341873,Magnolia
24684,Haibara Ai,haibara.ai@gmail.com,1997-08-10,8,12490723,Tokyo
24685,Goto Hazuki,goto.hazuki@gmail.com,1995-03-08,3,43549129,Shinjuku
24686,Amuro Tooru,amuro.tooru@gmail.com,1997-11-19,11,20020029,Sendai
24687,Tainaka Ritsu,tainaka.ritsu@gmail.com,1997-05-19,5,26637570,Akihabara
24688,Kenny Ackerman,kenny.ackerman@gmail.com,1997-02-18,2,25192882,Kyoto
24689,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2004-07-03,7,44817001,Nagoya
24690,Kiryuu Moeka,kiryuu.moeka@gmail.com,1996-12-25,12,47437038,Magnolia
24691,Chiba Kazunobu,chiba.kazunobu@gmail.com,1996-10-09,10,23802448,Kyoto
24692,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1995-10-07,10,43636468,Ikebukuro
24693,Manabe Nodoka,manabe.nodoka@gmail.com,2008-05-13,5,33538462,Uji
24694,Hashida Itaru,hashida.itaru@gmail.com,1996-04-21,4,20104937,Nagoya
24695,Miyano Shiho,miyano.shiho@gmail.com,2007-08-16,8,4402830,Shinjuku
24696,Yamamura Misao,yamamura.misao@gmail.com,2009-08-16,8,29683913,Kobe
24697,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2005-01-05,1,48735800,Akihabara
24698,Toyama Kazuha,toyama.kazuha@gmail.com,2001-08-11,8,36337907,Osaka
24699,Miyano Shiho,miyano.shiho@gmail.com,2004-01-17,1,21170089,Hakone
24700,Akiyama Mio,akiyama.mio@gmail.com,2006-09-07,9,46303527,Hakone
24701,Okabe Rintarou,okabe.rintarou@gmail.com,1995-08-12,8,49425760,Hakone
24702,Jean Kirstein,jean.kirstein@gmail.com,1995-12-05,12,37002339,Magnolia
24703,Ushiromiya Battler,ushiromiya.battler@gmail.com,2005-04-25,4,21373417,Shinjuku
24704,Ushiromiya Eva,ushiromiya.eva@gmail.com,2007-09-11,9,37141363,Uji
24705,Oumae Kumiko,oumae.kumiko@gmail.com,1996-10-22,10,40199053,Kyoto
24706,Kisaki Eri,kisaki.eri@gmail.com,2006-05-03,5,38240562,Yokohama
24707,Eren Yeager,eren.yeager@gmail.com,2002-11-25,11,21402453,Kyoto
24708,Wendy Marvell,wendy.marvell@gmail.com,2009-12-22,12,22817858,Akihabara
24709,Wendy Marvell,wendy.marvell@gmail.com,1997-04-16,4,46635113,Kobe
24710,Connie Springer,connie.springer@gmail.com,2004-10-26,10,26075623,Yokohama
24711,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1999-08-08,8,13109888,Kobe
24712,Annie Leonhart,annie.leonhart@gmail.com,1997-03-22,3,41785933,Nagoya
24713,Gray Fullbuster,gray.fullbuster@gmail.com,2000-04-28,4,48257996,Akihabara
24714,Makise Kurisu,makise.kurisu@gmail.com,2008-11-10,11,34086764,Hakone
24715,Zeref Alvarez,zeref.alvarez@gmail.com,2007-12-16,12,3887746,Shibuya
24716,Ushiromiya Battler,ushiromiya.battler@gmail.com,2003-11-03,11,28304285,Magnolia
24717,Okabe Rintarou,okabe.rintarou@gmail.com,1996-05-03,5,43172737,Hakone
24718,Kousaka Reina,kousaka.reina@gmail.com,2006-07-19,7,1732095,Sendai
24719,Natsu Dragneel,natsu.dragneel@gmail.com,2005-12-08,12,21385382,Shinjuku
24720,Kiryuu Moeka,kiryuu.moeka@gmail.com,1998-01-16,1,30938036,Nagoya
24721,Haibara Ai,haibara.ai@gmail.com,2005-04-12,4,22425192,Sendai
24722,Saito Sumire,saito.sumire@gmail.com,1995-03-01,3,3718330,Yokohama
24723,Kousaka Reina,kousaka.reina@gmail.com,2004-01-25,1,44864289,Kobe
24724,Ronove,ronove@gmail.com,1997-06-17,6,3802951,Beika
24725,Goto Hazuki,goto.hazuki@gmail.com,1997-01-01,1,5150624,Magnolia
24726,Ushiromiya Ange,ushiromiya.ange@gmail.com,2004-01-19,1,41099027,Nagoya
24727,Armin Arlert,armin.arlert@gmail.com,2006-02-24,2,9701595,Yokohama
24728,Kiryuu Moeka,kiryuu.moeka@gmail.com,2009-09-19,9,38771950,Akihabara
24729,Goto Hazuki,goto.hazuki@gmail.com,2003-08-27,8,27714535,Akihabara
24730,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,2008-08-21,8,3814389,Ikebukuro
24731,Eren Yeager,eren.yeager@gmail.com,2009-10-10,10,17727164,Shibuya
24732,Gaap,gaap@gmail.com,1998-01-11,1,31631010,Beika
24733,Sera Masumi,sera.masumi@gmail.com,1997-07-19,7,43721345,Kyoto
24734,Sato Miwako,sato.miwako@gmail.com,2002-10-25,10,3360265,Osaka
24735,Lucy Heartfilia,lucy.heartfilia@gmail.com,2009-02-17,2,30533657,Kyoto
24736,Hijiri Kanade,hijiri.kanade@gmail.com,2007-08-19,8,36100064,Akihabara
24737,Jean Kirstein,jean.kirstein@gmail.com,2003-10-26,10,27098129,Shibuya
24738,Suzuki Sonoko,suzuki.sonoko@gmail.com,2006-07-10,7,49997541,Osaka
24739,Kiryuu Moeka,kiryuu.moeka@gmail.com,2008-12-11,12,1038510,Yokohama
24740,Urushibara Ruka,urushibara.ruka@gmail.com,1999-10-05,10,32565108,Beika
24741,Kato Yuko,kato.yuko@gmail.com,1997-02-10,2,49675138,Sapporo
24742,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2005-06-02,6,24603344,Kobe
24743,Erwin Smith,erwin.smith@gmail.com,2000-05-02,5,11694515,Ikebukuro
24744,Akai Shuichi,akai.shuichi@gmail.com,1998-08-17,8,20272053,Nagoya
24745,Akai Shuichi,akai.shuichi@gmail.com,2000-10-20,10,34476924,Sendai
24746,Kisaki Eri,kisaki.eri@gmail.com,2009-11-28,11,14836078,Magnolia
24747,Jean Kirstein,jean.kirstein@gmail.com,2000-08-25,8,16166624,Hakone
24748,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1998-04-04,4,4707326,Tokyo
24749,Megure Juzo,megure.juzo@gmail.com,2002-07-23,7,31945283,Fukuoka
24750,Kenny Ackerman,kenny.ackerman@gmail.com,1996-12-07,12,2851052,Rokkenjima
24751,Levi Ackerman,levi.ackerman@gmail.com,2006-07-08,7,14301968,Magnolia
24752,Ushiromiya Maria,ushiromiya.maria@gmail.com,1996-11-08,11,48765770,Nagoya
24753,Suzuki Sonoko,suzuki.sonoko@gmail.com,2001-04-02,4,15269320,Beika
24754,Jellal Fernandes,jellal.fernandes@gmail.com,2005-01-04,1,22222807,Yokohama
24755,Haibara Ai,haibara.ai@gmail.com,1997-11-21,11,17067365,Shinjuku
24756,Kousaka Reina,kousaka.reina@gmail.com,2000-05-12,5,23504440,Tokyo
24757,Erza Scarlet,erza.scarlet@gmail.com,2003-09-21,9,47995842,Fukuoka
24758,Sasha Blouse,sasha.blouse@gmail.com,2003-03-15,3,5686123,Kyoto
24759,Chiba Kazunobu,chiba.kazunobu@gmail.com,1999-07-16,7,26119223,Osaka
24760,Mouri Ran,mouri.ran@gmail.com,2009-06-17,6,10889671,Shibuya
24761,Juvia Lockser,juvia.lockser@gmail.com,2003-11-04,11,47543650,Uji
24762,Mikasa Ackerman,mikasa.ackerman@gmail.com,2009-07-21,7,6236110,Nagoya
24763,Ushiromiya Eva,ushiromiya.eva@gmail.com,2003-09-13,9,5545328,Sendai
24764,Farah Nae,farah.nae@gmail.com,1997-10-17,10,38634194,Tokyo
24765,Miyano Shiho,miyano.shiho@gmail.com,2000-03-20,3,34994476,Sendai
24766,Kasashima Nozomi,kasashima.nozomi@gmail.com,2004-07-11,7,1980484,Ikebukuro
24767,Goto Hazuki,goto.hazuki@gmail.com,2009-09-27,9,48691880,Shinjuku
24768,Erwin Smith,erwin.smith@gmail.com,1997-10-17,10,34782839,Beika
24769,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1995-10-27,10,41661109,Beika
24770,Ushiromiya Ange,ushiromiya.ange@gmail.com,2007-01-25,1,30728628,Yokohama
24771,Kawashima Sapphire,kawashima.sapphire@gmail.com,2001-10-26,10,15545108,Yokohama
24772,Gaap,gaap@gmail.com,2004-03-23,3,44969094,Sendai
24773,Makise Kurisu,makise.kurisu@gmail.com,2000-08-17,8,41716625,Tokyo
24774,Kenny Ackerman,kenny.ackerman@gmail.com,2006-11-09,11,30924185,Shinjuku
24775,Reiner Braun,reiner.braun@gmail.com,1996-03-08,3,34295887,Shinjuku
24776,Levi Ackerman,levi.ackerman@gmail.com,1998-12-04,12,4970004,Shibuya
24777,Sting Eucliffe,sting.eucliffe@gmail.com,2008-08-14,8,18475049,Osaka
24778,Ushiromiya Ange,ushiromiya.ange@gmail.com,1998-07-25,7,46352938,Osaka
24779,Armin Arlert,armin.arlert@gmail.com,1998-02-09,2,42453882,Shinjuku
24780,Tainaka Ritsu,tainaka.ritsu@gmail.com,2007-02-12,2,48162791,Kobe
24781,Jean Kirstein,jean.kirstein@gmail.com,2002-03-07,3,4668076,Nagoya
24782,Goto Hazuki,goto.hazuki@gmail.com,2003-06-17,6,3982025,Hakone
24783,Kousaka Reina,kousaka.reina@gmail.com,2009-10-26,10,45179345,Osaka
24784,Farah Nae,farah.nae@gmail.com,2000-06-22,6,17010563,Fukuoka
24785,Gaap,gaap@gmail.com,1997-01-03,1,7712605,Osaka
24786,Takagi Wataru,takagi.wataru@gmail.com,1998-05-02,5,3998174,Shinjuku
24787,Wendy Marvell,wendy.marvell@gmail.com,2005-08-07,8,8134757,Akihabara
24788,Edogawa Conan,edogawa.conan@gmail.com,2007-08-05,8,1732453,Sendai
24789,Levi Ackerman,levi.ackerman@gmail.com,1998-12-16,12,25914007,Akihabara
24790,Urushibara Ruka,urushibara.ruka@gmail.com,2004-06-06,6,30853889,Uji
24791,Tanaka Asuka,tanaka.asuka@gmail.com,2000-01-13,1,29888091,Shinjuku
24792,Gray Fullbuster,gray.fullbuster@gmail.com,1997-03-22,3,42553834,Kyoto
24793,Nakano Azusa,nakano.azusa@gmail.com,2009-01-25,1,12511037,Ikebukuro
24794,Lucy Heartfilia,lucy.heartfilia@gmail.com,2006-11-13,11,31883519,Shibuya
24795,Manabe Nodoka,manabe.nodoka@gmail.com,1996-07-16,7,21628342,Shibuya
24796,Toyama Kazuha,toyama.kazuha@gmail.com,1996-02-14,2,16762075,Osaka
24797,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2000-05-05,5,47826235,Osaka
24798,Oumae Kumiko,oumae.kumiko@gmail.com,1997-02-19,2,41157448,Shinjuku
24799,Jean Kirstein,jean.kirstein@gmail.com,2001-02-28,2,40244471,Sendai
24800,Kenny Ackerman,kenny.ackerman@gmail.com,2006-09-10,9,519680,Kobe
24801,Takagi Wataru,takagi.wataru@gmail.com,2005-10-02,10,2807380,Hakone
24802,Layla Heartfilia,layla.heartfilia@gmail.com,2003-02-09,2,895384,Beika
24803,Haibara Ai,haibara.ai@gmail.com,1998-09-26,9,36947435,Sendai
24804,Levy McGarden,levy.mcgarden@gmail.com,2003-07-15,7,6699635,Rokkenjima
24805,Virgilia,virgilia@gmail.com,2003-08-12,8,12558864,Fukuoka
24806,Hattori Heiji,hattori.heiji@gmail.com,2002-06-19,6,26279120,Tokyo
24807,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2003-05-25,5,33097237,Magnolia
24808,Kuroba Kaito,kuroba.kaito@gmail.com,2002-01-27,1,33737890,Osaka
24809,Kisaki Eri,kisaki.eri@gmail.com,2000-07-01,7,38034154,Kobe
24810,Manabe Nodoka,manabe.nodoka@gmail.com,2004-02-18,2,4706447,Rokkenjima
24811,Takagi Wataru,takagi.wataru@gmail.com,1995-03-10,3,23393074,Shibuya
24812,Mouri Ran,mouri.ran@gmail.com,2005-06-05,6,14605959,Sapporo
24813,Tanaka Asuka,tanaka.asuka@gmail.com,1996-11-08,11,6602875,Sapporo
24814,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1996-08-10,8,34397640,Tokyo
24815,Tanaka Asuka,tanaka.asuka@gmail.com,1997-01-22,1,11662605,Kyoto
24816,Kenny Ackerman,kenny.ackerman@gmail.com,1996-09-21,9,37301302,Nagoya
24817,Rogue Oro,rogue.oro@gmail.com,2007-03-10,3,33055534,Beika
24818,Kato Yuko,kato.yuko@gmail.com,2000-03-08,3,20985471,Osaka
24819,Annie Leonhart,annie.leonhart@gmail.com,2007-03-07,3,15090564,Rokkenjima
24820,Kiryuu Moeka,kiryuu.moeka@gmail.com,1998-02-13,2,19223060,Tokyo
24821,Sasha Blouse,sasha.blouse@gmail.com,1998-10-02,10,5883412,Tokyo
24822,Ushiromiya Maria,ushiromiya.maria@gmail.com,2008-12-11,12,584122,Fukuoka
24823,Sasha Blouse,sasha.blouse@gmail.com,2006-10-16,10,26586808,Nagoya
24824,Manabe Nodoka,manabe.nodoka@gmail.com,2001-09-21,9,36963390,Kyoto
24825,Nakano Azusa,nakano.azusa@gmail.com,2003-05-03,5,13522260,Osaka
24826,Jean Kirstein,jean.kirstein@gmail.com,1999-03-13,3,31089012,Nagoya
24827,Tainaka Ritsu,tainaka.ritsu@gmail.com,2008-04-02,4,47293349,Hakone
24828,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2004-09-14,9,10415055,Hakone
24829,Reiner Braun,reiner.braun@gmail.com,1996-09-09,9,3239213,Sendai
24830,Yoshii Junna,yoshii.junna@gmail.com,2001-02-26,2,3195489,Ikebukuro
24831,Akai Shuichi,akai.shuichi@gmail.com,2009-11-23,11,14283020,Tokyo
24832,Ushiromiya Ange,ushiromiya.ange@gmail.com,1996-01-27,1,9488165,Akihabara
24833,Jean Kirstein,jean.kirstein@gmail.com,2003-10-20,10,23684918,Nagoya
24834,Goto Hazuki,goto.hazuki@gmail.com,1996-04-04,4,40116485,Shibuya
24835,Erwin Smith,erwin.smith@gmail.com,2001-05-01,5,25698510,Akihabara
24836,Gajeel Redfox,gajeel.redfox@gmail.com,2006-04-11,4,36928550,Uji
24837,Wendy Marvell,wendy.marvell@gmail.com,2001-09-24,9,3020061,Ikebukuro
24838,Lisanna Strauss,lisanna.strauss@gmail.com,1996-06-17,6,26462261,Yokohama
24839,Reiner Braun,reiner.braun@gmail.com,2004-06-06,6,15679531,Yokohama
24840,Erwin Smith,erwin.smith@gmail.com,2009-01-15,1,9572191,Rokkenjima
24841,Miyano Shiho,miyano.shiho@gmail.com,1997-08-16,8,29263129,Tokyo
24842,Sato Miwako,sato.miwako@gmail.com,1995-01-22,1,2946941,Rokkenjima
24843,Tainaka Ritsu,tainaka.ritsu@gmail.com,2003-06-10,6,3056991,Uji
24844,Jellal Fernandes,jellal.fernandes@gmail.com,2005-06-15,6,49869453,Uji
24845,Mirajane Strauss,mirajane.strauss@gmail.com,2008-04-06,4,23963530,Uji
24846,Megure Juzo,megure.juzo@gmail.com,2008-08-08,8,46775201,Beika
24847,Yamamura Misao,yamamura.misao@gmail.com,2007-07-19,7,36393945,Yokohama
24848,Akiyama Mio,akiyama.mio@gmail.com,2001-02-01,2,24824966,Magnolia
24849,Historia Reiss,historia.reiss@gmail.com,2001-05-15,5,14181982,Kyoto
24850,Erwin Smith,erwin.smith@gmail.com,2008-10-13,10,22587428,Kobe
24851,Takagi Wataru,takagi.wataru@gmail.com,1997-03-05,3,17412721,Tokyo
24852,Juvia Lockser,juvia.lockser@gmail.com,2004-02-16,2,4232842,Ikebukuro
24853,Shiina Mayuri,shiina.mayuri@gmail.com,2004-09-13,9,37505780,Yokohama
24854,Gajeel Redfox,gajeel.redfox@gmail.com,2007-03-07,3,48072767,Shinjuku
24855,Amane Suzuha,amane.suzuha@gmail.com,2006-03-21,3,22570508,Ikebukuro
24856,Virgilia,virgilia@gmail.com,2001-05-02,5,13884579,Ikebukuro
24857,Zeke Yeager,zeke.yeager@gmail.com,1999-11-10,11,22531835,Sendai
24858,Akai Shuichi,akai.shuichi@gmail.com,2009-12-24,12,6199809,Osaka
24859,Gray Fullbuster,gray.fullbuster@gmail.com,2003-04-22,4,18618775,Shibuya
24860,Connie Springer,connie.springer@gmail.com,2005-02-18,2,22711988,Hakone
24861,Mirajane Strauss,mirajane.strauss@gmail.com,1997-06-27,6,40852087,Uji
24862,Sato Miwako,sato.miwako@gmail.com,2004-08-14,8,3186651,Akihabara
24863,Edogawa Conan,edogawa.conan@gmail.com,2002-11-25,11,5037488,Nagoya
24864,Okabe Rintarou,okabe.rintarou@gmail.com,2000-06-01,6,27673460,Yokohama
24865,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2000-04-17,4,32717424,Hakone
24866,Jean Kirstein,jean.kirstein@gmail.com,2009-05-25,5,8727024,Ikebukuro
24867,Shiina Mayuri,shiina.mayuri@gmail.com,2000-03-27,3,39930052,Uji
24868,Kuroba Kaito,kuroba.kaito@gmail.com,1998-06-11,6,28661271,Kobe
24869,Akiyama Mio,akiyama.mio@gmail.com,2001-11-04,11,33768600,Rokkenjima
24870,Edogawa Conan,edogawa.conan@gmail.com,2004-01-27,1,37754742,Rokkenjima
24871,Yokomizo Jugo,yokomizo.jugo@gmail.com,2009-04-25,4,41732807,Nagoya
24872,Makise Kurisu,makise.kurisu@gmail.com,1996-11-14,11,34676147,Shinjuku
24873,Zeref Alvarez,zeref.alvarez@gmail.com,2003-12-25,12,3516427,Kobe
24874,Takagi Wataru,takagi.wataru@gmail.com,1999-04-16,4,42378936,Yokohama
24875,Natsu Dragneel,natsu.dragneel@gmail.com,1995-10-10,10,33394654,Beika
